estado_id,fecha_inicio,cantidad_miembros_F,titulo,resumen,monto_total_solicitado,fecha_finalizacion,proyecto_id,proyecto_fuente,palabras_clave,sexo_director,monto_financiado_adjudicado,monto_total_adjudicado,codigo_identificacion,cantidad_miembros_M,monto_financiado_solicitado,fondo_anpcyt,tipo_proyecto_id,moneda_id,año
1,2008/11/05 00:00:00.000,,Desarrollo a escala piloto de liposomas de verteporfina,No publicable,384996.5,2012/12/21 00:00:00.000,8051,ANPCYT,,M,190318.65,464959.37,ANR 600 CB 001/06,,190318.85,FONTAR,6,1,2008
1,2008/11/12 00:00:00.000,,Desarrollo de tecnología de cultivo de células madre de folículo piloso para principios activos aplicables en prácticas de implante capilar y fortalecimiento del cabello,No publicable,663677.72,2012/12/28 00:00:00.000,8052,ANPCYT,,F,300900.0,623177.72,ANR 600 NA 352/06,,329400.0,FONTAR,6,1,2008
1,2008/01/10 00:00:00.000,,Desarrollo de un Sistema de Administración Transdermal de Selegilina genérico al producto EMSAM.,No publicable,1176264.0,2012/07/27 00:00:00.000,8053,ANPCYT,,M,392730.0,924564.0,ANR 600 NA 208/06,,583830.0,FONTAR,6,1,2008
1,2008/09/24 00:00:00.000,,Desarrollo de un sistema de geoposicionamiento de alta presición en tiempo real,No publicable,241752.0,2012/07/03 00:00:00.000,8061,ANPCYT,,M,117500.0,241752.0,ANR 600 CO 002/06,,117500.0,FONTAR,6,1,2008
1,2008/05/23 00:00:00.000,,Desarrollo de una plantación modelo de una nueva especie frutal denominada baby kiwi,No publicable,193600.0,2011/04/01 00:00:00.000,8066,ANPCYT,,M,83800.0,177100.0,ANR 600 NA 029/06,,91800.0,FONTAR,6,1,2008
1,2008/11/25 00:00:00.000,,Desarrollo de ingeniería de procesos y producto para fabricación de hormonales segregados inyectables y puesta a punto de planta piloto para su fabricación.,No publicable,1440349.0,2009/06/26 00:00:00.000,8070,ANPCYT,,M,419048.0,1333097.0,ANR 600 NA 358/06,,599999.9,FONTAR,6,1,2008
1,2008/05/29 00:00:00.000,,Desarrollo tecnológico de un prototipo de horno de proceso para la industria de petróleo y gas,No publicable,701765.0,2010/01/15 00:00:00.000,8073,ANPCYT,,M,325865.0,702125.57,ANR 600 NA 136/06,,329615.0,FONTAR,6,1,2008
1,2008/01/10 00:00:00.000,,"IDENTIFICACION, EVALUACION, SELECCIÓN Y MULTIPLICACION DE CLONES DE LA VARIEDAD MALBEC PARA EL MEJORAMIENTO CUALITATIVO DE LOS VINOS ARGENTINOS.",No publicable,268280.74,2011/04/08 00:00:00.000,8076,ANPCYT,,M,113840.0,268280.74,ANR 600 NA 195/06,,113840.0,FONTAR,6,1,2008
1,2008/01/24 00:00:00.000,,Desarrollo de sistema integral de comunicaciones ip,No publicable,309497.44,2009/01/27 00:00:00.000,8079,ANPCYT,,M,130929.24,309497.44,ANR 600 NA 319/06,,144864.74,FONTAR,6,1,2008
1,2008/01/18 00:00:00.000,,"Desarrollo de un equipo semirremolque batea con caja de vuelco trasero, adaptable para transporte de áridos, barros y/o cereales, mediante la utilización de nuevos componentes y sistemas de conformado",No publicable,225787.2,2009/07/08 00:00:00.000,8081,ANPCYT,,S/D,112234.0,225787.2,ANR 600 NA 250/06,,112234.0,FONTAR,6,1,2008
1,2008/07/02 00:00:00.000,,Producción de Software con Nueva Metodología para la Generación de Aplicaciones OO - Segunda Etapa,No publicable,295630.0,2009/12/04 00:00:00.000,8084,ANPCYT,,M,142265.0,287730.0,ANR 600 NA 292/06,,145715.0,FONTAR,6,1,2008
1,2008/04/30 00:00:00.000,,Obtención de biopéptidos de la leche mediante nuevas tecnologías,No publicable,1084400.1,2011/08/12 00:00:00.000,8085,ANPCYT,,S/D,466055.08,990400.1,ANR 600 SF 030/06,,536555.08,FONTAR,6,1,2008
1,2008/09/01 00:00:00.000,,Desarrollo de un sistema integral de gestión para proyectos de ingeniería para refinerías de petróleo,No publicable,275500.0,2012/04/27 00:00:00.000,8089,ANPCYT,,M,128910.0,268700.0,ANR 600 ME 024/06,,134350.0,FONTAR,6,1,2008
1,2008/07/31 00:00:00.000,,Optimización del diseño de un prototipo de recolección de uva con generación de conocimiento aplicables a una solución tecnológica,No publicable,172976.0,2010/01/08 00:00:00.000,8094,ANPCYT,,S/D,72858.0,158376.0,ANR 600 NA 239/06,,86358.0,FONTAR,6,1,2008
1,2008/08/11 00:00:00.000,,"Desarrollos tecnológicos innovadores, en equipos de proceso y en productos, en una tradicional fábrica de cuchillos profesionales y deportivos.",No publicable,886604.8,2010/04/23 00:00:00.000,8095,ANPCYT,,M,30500.0,61199.0,ANR 600 BA 003/06,,440790.0,FONTAR,6,1,2008
1,2008/06/24 00:00:00.000,,Diseño y fabricación de todo el equipamiento necesario para planta elaboradora de almidón de mandioca para una capacidad de 1.000 Kg de raíces/día.,No publicable,109187.5,2010/02/23 00:00:00.000,8096,ANPCYT,,M,53300.0,109187.5,ANR 600 SF 031/06,,53300.0,FONTAR,6,1,2008
1,2008/09/09 00:00:00.000,,Prototipo de alambrado eléctrico móvil para ganadería.,No publicable,126400.0,2010/08/27 00:00:00.000,8100,ANPCYT,,M,63150.0,126400.0,ANR 600 NA 443/06,,63150.0,FONTAR,6,1,2008
1,2008/06/10 00:00:00.000,,Transmisión y análisis de la información espacial de producción agrícola en tiempo real para el manejo preciso de insumos y el control de las labores,No publicable,540000.0,2009/10/09 00:00:00.000,8101,ANPCYT,,M,218000.0,444700.0,ANR 600 NA 368/06,,270000.0,FONTAR,6,1,2008
1,2008/08/15 00:00:00.000,,"Desarrollo de prototipo de electrobisturí de corte y coagulación precisa, a baja potencia.",No publicable,110165.0,2012/09/28 00:00:00.000,8102,ANPCYT,,M,49687.5,110165.0,ANR 600 NA 413/06,,49687.5,FONTAR,6,1,2008
1,2008/08/15 00:00:00.000,,"Desarrollo de un espirómetro, que combina las prestaciones de espirometría, con estudios simplificados del sueño.",No publicable,139445.0,2012/10/05 00:00:00.000,8103,ANPCYT,,M,69460.0,139445.0,ANR 600 NA 412/06,,69460.0,FONTAR,6,1,2008
1,2008/01/09 00:00:00.000,,Desarrollo y puesta en régimen de prototipo de conformadora de tubos integrada con cortadora a medida para tubos de diámetros pequeños,No publicable,614248.0,2012/06/01 00:00:00.000,8107,ANPCYT,,M,281791.5,605368.0,ANR 600 NA 279/06,,289841.5,FONTAR,6,1,2008
1,2008/10/23 00:00:00.000,,Empresa de investigación y desarrollo de aditivos para alimentación animal y Humana,No publicable,1093402.5,2013/02/15 00:00:00.000,8108,ANPCYT,,M,406856.56,816190.55,ANR 600 NA 455/06,,540456.5,FONTAR,6,1,2008
1,2008/02/15 00:00:00.000,,Diseño y desarrollo de nueva blisteadora.,No publicable,333528.0,2009/10/16 00:00:00.000,8113,ANPCYT,,M,112250.0,321528.0,ANR 600 NA 372/06,,166764.0,FONTAR,6,1,2008
1,2008/05/26 00:00:00.000,,Primer diseño y desarrollo argentino de máquinas rectificadoras,No publicable,861905.2,2010/08/13 00:00:00.000,8115,ANPCYT,,M,408370.0,861905.2,ANR 600 NA 313/06,,408370.0,FONTAR,6,1,2008
1,2008/09/30 00:00:00.000,,Desarrollo de Ofuscador de Código Intermedio para .NET,No publicable,116400.0,2011/09/30 00:00:00.000,8124,ANPCYT,,M,45430.0,116400.0,ANR 600 NE 001/06,,49630.0,FONTAR,6,1,2008
1,2008/06/30 00:00:00.000,,Syncrum,No publicable,1202950.0,2010/09/24 00:00:00.000,8134,ANPCYT,,S/D,435966.6,871970.0,ANR 600 NA 384/06,,600000.0,FONTAR,6,1,2008
1,2008/09/02 00:00:00.000,,Desarrollo y optimización del proceso de producción de aditivo natural para nutrición animal,No publicable,523562.8,2011/05/27 00:00:00.000,8136,ANPCYT,,M,255800.0,523562.8,ANR 600 NA 298/06,,255800.0,FONTAR,6,1,2008
1,2008/11/13 00:00:00.000,,Obtención de eventos de Maíz con Resistencia al Virus de Mal de Río Cuarto (MRCV),No publicable,443930.0,2011/05/06 00:00:00.000,8137,ANPCYT,,M,115000.0,345480.0,ANR 600 NA 393/06,,211925.0,FONTAR,6,1,2008
1,2008/11/13 00:00:00.000,,Obtención y caracterización de líneas de maíz con tolerancia incrementada a sequía y salinidad mediante modificación genética,No publicable,411880.0,2011/11/18 00:00:00.000,8138,ANPCYT,,M,202340.0,404680.0,ANR 600 NA 394/06,,203450.0,FONTAR,6,1,2008
1,2008/09/10 00:00:00.000,,"Investigación, desarrollo y pruebas de eficacia de tres nuevos antiparasitarios",No publicable,1014972.0,2011/09/30 00:00:00.000,8141,ANPCYT,,M,228385.0,474398.0,ANR 600 NA 050/06,,478385.0,FONTAR,6,1,2008
1,2008/08/12 00:00:00.000,,Desarrollo de nuevas vacunas mediante tecnología de ADN recombinante para la prevención la hidatidosis ovina y bovina,No publicable,636651.58,2012/06/29 00:00:00.000,8142,ANPCYT,,F,314990.0,636651.58,ANR 600 NA 378/06,,314990.0,FONTAR,6,1,2008
1,2008/01/07 00:00:00.000,,Desarrollo de bactericidas inhibidores de olor compatible con envases hidrosolubles y su tecnología de envasamiento para uso en baños químicos.,No publicable,295625.14,2010/10/06 00:00:00.000,8144,ANPCYT,,M,95687.6,230825.2,ANR 600 NA 024/06,,141475.2,FONTAR,6,1,2008
1,2008/06/10 00:00:00.000,,Desarrollo de dos familias de válvulas para control automático con sus equipos de tratamiento de aire y desarrollo e implementación de las líneas piloto de producción y testeo,No publicable,1093053.78,2010/12/28 00:00:00.000,8145,ANPCYT,,M,261526.0,752600.03,ANR 600 NA 409/06,,515238.0,FONTAR,6,1,2008
1,2008/02/29 00:00:00.000,,DESARROLLO DE UNA SEMBRADORA AUTOTRANSPORTADA DE 9 METROS DE LABOR,No publicable,239658.0,2010/08/27 00:00:00.000,8147,ANPCYT,,M,119410.0,239658.0,ANR 600 NA 245/06,,119410.0,FONTAR,6,1,2008
1,2008/05/27 00:00:00.000,,Obtención no invasiva continua del grado de saturación funcional de oxígeno en la hemoglobina arterial (spo2) y frecuencia cardiaca. Desarrollo de un módulo OEM.,No publicable,288100.0,2010/11/18 00:00:00.000,8148,ANPCYT,,S/D,141900.0,288100.0,ANR 600 NA 179/06,,141900.0,FONTAR,6,1,2008
1,2008/08/28 00:00:00.000,,Generador diatermia por microondas,No publicable,258030.0,2011/09/09 00:00:00.000,8150,ANPCYT,,M,118655.0,258030.0,ANR 600 NA 017/06,,118655.0,FONTAR,6,1,2008
1,2008/01/09 00:00:00.000,,SLING PERCUTANEO para el tratamiento de la incontinencia urinaria femenina.,No publicable,695670.11,2009/03/20 00:00:00.000,8152,ANPCYT,,M,333927.52,695670.11,ANR 600 NA 085/06,,340609.61,FONTAR,6,1,2008
1,2008/07/02 00:00:00.000,,Construcción de Holter de arritmias con display gráfico y software de análisis e interpretación de señal,No publicable,197441.0,2009/08/14 00:00:00.000,8156,ANPCYT,,M,93600.0,197441.0,ANR 600 NA 323/06,,93600.0,FONTAR,6,1,2008
1,2008/11/05 00:00:00.000,,Desarrollo y Construcción de Prototipo de Máquina de medición y Testeo de Ruidos automáticos en Engranajes de Cajas de Cambio,No publicable,1281634.0,2011/07/22 00:00:00.000,8158,ANPCYT,,M,374100.0,1070674.0,ANR 600 CO 020/06,,585060.0,FONTAR,6,1,2008
1,2008/06/30 00:00:00.000,,Fabricación de pistones forjados para el uso en vehículos de competición o altas prestaciones,No publicable,1145979.33,2012/11/09 00:00:00.000,8161,ANPCYT,,M,497699.33,1145979.33,ANR 600 NA 387/06,,570869.33,FONTAR,6,1,2008
1,2008/01/15 00:00:00.000,,"Laboratorio piloto para el diseño y desarrollo de un prototipo de monitor multiparamétrico, para ser utilizado en cirugía, terapia intensiva, servicios de hemodinamia, anestesia e internación.",No publicable,186230.16,2010/07/23 00:00:00.000,8169,ANPCYT,,M,93000.0,186229.98,ANR 600 ER 003/06,,93000.0,FONTAR,6,1,2008
1,2008/06/24 00:00:00.000,,Desarrollo de vacunas inmunomoduladoras,No publicable,335360.0,2010/09/09 00:00:00.000,8171,ANPCYT,,M,161140.0,323360.0,ANR 600 NA 125/06,,161140.0,FONTAR,6,1,2008
1,2008/09/09 00:00:00.000,,Desarrollo de un sistema neumático inteligente para la siembra de parcelas,No publicable,155568.0,2009/11/06 00:00:00.000,8174,ANPCYT,,S/D,72283.99,155568.0,ANR 600 SF 025/06,,72283.99,FONTAR,6,1,2008
1,2008/07/14 00:00:00.000,,"Desarrollo de un nuevo modelo de sembradora con sistema auto trailer con distancia de siembra a 35 cm., novedoso sistema de levante y de nivelación del tren de siembra",No publicable,302640.0,2010/03/12 00:00:00.000,8175,ANPCYT,,F,122156.0,302640.0,ANR 600 NA 232/06,,151216.0,FONTAR,6,1,2008
1,2008/01/31 00:00:00.000,,Desarrollo de una rotoenfardadora con innovaciones tecnológicas,No publicable,232269.0,2009/05/22 00:00:00.000,8178,ANPCYT,,M,115988.0,232269.0,ANR 600 NA 009/06,,115988.0,FONTAR,6,1,2008
1,2008/09/24 00:00:00.000,,"Desarrollo de una planta de alimento balanceado a escala de prototipo, para hacienda con control electrónico central para una capacidad de 6 toneladas / horas",No publicable,96955.0,2010/05/15 00:00:00.000,8179,ANPCYT,,M,47750.0,96955.0,ANR 600 NA 248/06,,47750.0,FONTAR,6,1,2008
1,2008/06/24 00:00:00.000,,"Desarrollo de una Sembradora - Fertilizadora multipropósito para Semillas Finas (Trigo, Gramíneas, Pasturas, etc.) y Soja, adaptable a todo tipo de terreno y con tecnología de punta.",No publicable,261156.0,2009/07/17 00:00:00.000,8181,ANPCYT,,S/D,103680.0,261156.0,ANR 600 NA 234/06,,125868.0,FONTAR,6,1,2008
1,2008/06/18 00:00:00.000,,"Diseño y desarrollo de un pulverizador autopropulsado con una metodología conceptual y estructuralmente innovativa de i&d, al alcance del pequeño y mediano productor",No publicable,491950.8,2012/02/17 00:00:00.000,8182,ANPCYT,,S/D,189496.0,412136.6,ANR 600 NA 236/06,,235279.0,FONTAR,6,1,2008
1,2008/01/31 00:00:00.000,,Desarrollo de un prototipo comedero inteligente para animales,No publicable,132242.0,2013/01/04 00:00:00.000,8184,ANPCYT,,M,66090.0,132242.0,ANR 600 SF 024/06,,66090.0,FONTAR,6,1,2008
